Store Number,Store Type,Address,City,State,Zip Code,Phone Number,Play Place,Drive Thru,Arch Card,Free Wi-Fi,Latitude,Longitude
26737,Freestanding,411 Barnum Ave,Stratford,CT,6615,(203) 378-0351,N,Y,Y,Y,41.198179,-73.122861
,,,,,,,,,,,,
26740,Freestanding,7150 Hacks Cross Rd,Olive Branch,MS,38654,(662) 890-7885,N,Y,Y,Y,34.964933,-89.794997
,,,,,,,,,,,,
26741,Freestanding,300 Bigmac Dr,Algood,TN,38506,(931) 537-3330,Y,Y,Y,Y,36.182315,-85.460428
,,,,,,,,,,,,
26758,Freestanding,7200 Hwy 64,Oakland,TN,38060,(901) 466-9777,Y,Y,Y,Y,35.228572,-89.515651
,,,,,,,,,,,,
26761,Freestanding,7700 E 87Th,Kansas City,MO,64138,(816) 353-3900,Y,Y,Y,Y,38.966776,-94.498926
,,,,,,,,,,,,
26763,Freestanding,4151 Oceanside Blvd,Oceanside,CA,92057,(760) 639-1263,Y,Y,Y,Y,33.206299,-117.286866
,,,,,,,,,,,,
26764,Gas Station,205 N Main St,Wrens,GA,30833,(706) 547-4080,Y,Y,Y,Y,33.209858,-82.387627
,,,,,,,,,,,,
26777,Airport,O'hare Terminal 3 Conc H/K Apex,Chicago,IL,60666,(773) 462-0123,N,N,Y,N,41.974967,-87.890485
,,,,,,,,,,,,
26778,Travel Cntr,5888 Hwy 53 @ I-85,Braselton,GA,30517,(706) 658-2692,N,Y,Y,Y,34.119612,-83.762014
,,,,,,,,,,,,
26780,Freestanding,706 Supercenter Dr,Calera,AL,35040,(205) 668-7588,Y,Y,Y,Y,33.147222,-86.749609
,,,,,,,,,,,,
26782,Freestanding,801 Hwy 81 E,Mcdonough,GA,30252,(678) 583-6757,Y,Y,Y,Y,33.439655,-84.121654
,,,,,,,,,,,,
26788,Storefront,1223 Commonwealth Avenue,Boston,MA,2134,(617) 562-1313,N,N,Y,Y,42.350645,-71.130995
,,,,,,,,,,,,
26790,Freestanding,31 Boston Turnpike Rd,Shrewsbury,MA,1545,(508) 890-2777,N,Y,Y,Y,42.274853,-71.753189
,,,,,,,,,,,,
26796,Storefront,2028 Rockaway Pky,Brooklyn,NY,11236,(718) 241-0006,N,N,Y,Y,40.633153,-73.889877
,,,,,,,,,,,,
26797,Freestanding,4215 Nicholson Dr,Baton Rouge,LA,70820,(225) 769-5291,N,Y,Y,Y,30.398811,-91.179073
,,,,,,,,,,,,
26809,Gas Station,2803 North Main Extension,Jamestown,NY,14701,(716) 665-3557,N,Y,Y,Y,42.119166,-79.241826
,,,,,,,,,,,,
26810,Freestanding,2010 Bartow Ave,Bronx,NY,10470,(718) 320-2749,N,Y,Y,Y,40.868726,-73.830562
,,,,,,,,,,,,
26812,Freestanding,5905 Timber Ridge Dr,Prospect,KY,40059,(502) 292-0755,N,Y,Y,Y,38.339158,-85.620578
,,,,,,,,,,,,
26820,Freestanding,10 Rt 22 W,Greenbrook,NJ,8812,(908) 753-0455,N,Y,Y,Y,40.610107,-74.464878
,,,,,,,,,,,,
26822,Freestanding,1511 Route 1,Edison,NJ,8837,(732) 494-3121,N,Y,Y,Y,40.544189,-74.333478
,,,,,,,,,,,,
26824,Freestanding,1155 Rt 46 E,Parsippany,NJ,7054,(973) 316-5800,N,Y,Y,Y,40.862628,-74.387135
,,,,,,,,,,,,
26825,Freestanding,2961 Williston Rd,Florence,SC,29506,(843) 679-3365,Y,Y,Y,Y,34.265771,-79.703034
,,,,,,,,,,,,
26827,Freestanding,6535 W Happy Valley Rd,Phoenix,AZ,85310,(623) 566-4629,Y,Y,Y,Y,33.71165,-112.200547
,,,,,,,,,,,,
26828,Freestanding,111 Lancaster Pike,Ardmore,PA,19003,(610) 649-7255,N,Y,Y,Y,40.009359,-75.293123
,,,,,,,,,,,,
26830,Freestanding,100 Rt 130 N,Cinnaminson,NJ,8077,(856) 303-2280,N,Y,N,Y,39.988769,-75.007545
,,,,,,,,,,,,
26833,Freestanding,1123 West Baltimore Pike,Lima,PA,19063,(610) 565-1650,N,Y,Y,Y,39.914305,-75.433866
,,,,,,,,,,,,
26834,Freestanding,5008 Township Line Rd,Drexel Hill,PA,19026,(610) 446-7190,N,Y,Y,Y,39.955992,-75.321084
,,,,,,,,,,,,
26839,Freestanding,12614 Tomball Pky,Houston,TX,77086,(281) 272-1045,Y,Y,Y,Y,29.91244,-95.480895
,,,,,,,,,,,,
26850,Gas Station,392 N Sam Houston Pky E,Houston,TX,77060,(281) 447-3722,N,Y,Y,Y,29.938451,-95.397929
,,,,,,,,,,,,
26855,Freestanding,201 Silver Lake Rd,Church Hill,TN,37642,(423) 357-8320,N,Y,Y,Y,36.527173,-82.686781
,,,,,,,,,,,,
26864,Freestanding,2047 Silvernail Rd,Waukesha,WI,53072,(262) 549-6063,N,Y,Y,Y,43.042471,-88.25978
,,,,,,,,,,,,
26869,Gas Station,110 East Main Street,Booneville,AR,72927-3735,(479) 675-9265,N,Y,Y,Y,35.139677,-93.919926
,,,,,,,,,,,,
26871,Freestanding,4908 Columbia Hwy,Spring Hill,TN,37174,(615) 302-0203,N,Y,Y,Y,35.77677,-86.914705
,,,,,,,,,,,,
26873,Gas Station,430 W Noble Rd,Farmersville,CA,93223,(559) 741-1794,N,Y,Y,Y,36.325856,-119.209968
,,,,,,,,,,,,
26889,Freestanding,7995 West Flagler Street,Miami,FL,33144-2201,(305) 265-0177,N,Y,Y,Y,25.770176,-80.326046
,,,,,,,,,,,,
26892,Freestanding,11198 Foothill Blvd,Rancho Cucamonga,CA,91730-3895,(909) 989-4299,N,Y,Y,Y,34.10695,-117.559409
,,,,,,,,,,,,
26895,Freestanding,8220 Calvine Rd.,Sacramento,CA,95828,(916) 525-2755,N,Y,Y,Y,38.455452,-121.404527
,,,,,,,,,,,,
26898,Freestanding,3738 Warsaw Ave,Cincinnati,OH,45205,(513) 471-2893,N,Y,Y,Y,39.112905,-84.574503
,,,,,,,,,,,,
26900,Freestanding,5201 4Th St,Lubbock,TX,79416,(806) 791-7701,N,Y,Y,Y,33.591802,-101.922916
,,,,,,,,,,,,
26901,Freestanding,4402 50Th,Lubbock,TX,79414-3610,(806) 785-4223,N,Y,Y,Y,33.549237,-101.905499
,,,,,,,,,,,,
26903,Freestanding,5010 Interstate 27,Lubbock,TX,79404-4432,(806) 743-5200,N,Y,Y,Y,33.54828,-101.84601
,,,,,,,,,,,,
26905,Gas Station,4800 Larson Beach Road,Mcfarland,WI,53558,(608) 838-0139,N,Y,Y,Y,43.017722,-89.29983
,,,,,,,,,,,,
26906,Gas Station,1310 Galena Street,Darlington,WI,53530,(608) 776-3430,N,Y,Y,Y,42.667361,-90.127818
,,,,,,,,,,,,
26912,Freestanding,5480 Germanna Hwy,Locust Grove,VA,22508,(540) 972-0004,N,Y,Y,Y,38.326541,-77.730052
,,,,,,,,,,,,
26916,Freestanding,2001 Hwy 47 N,White Bluff,TN,37187,(615) 797-4853,N,Y,Y,Y,36.108582,-87.227905
,,,,,,,,,,,,
26919,Gas Station,Leesville Road,Raleigh,NC,27613,(919) 841-9282,N,Y,Y,Y,35.909259,-78.727485
,,,,,,,,,,,,
26920,Freestanding,4120 Dale Rd,Modesto,CA,95356-9240,(209) 545-7932,Y,Y,Y,Y,37.700026,-121.049563
,,,,,,,,,,,,
26922,Freestanding,2351 Balfour Rd.,Brentwood,CA,94513,(925) 516-6790,Y,Y,Y,Y,37.925691,-121.736362
,,,,,,,,,,,,
26924,Travel Cntr,2115 Hwy 395,Stanfield,OR,97875,(541) 449-3491,N,Y,Y,Y,45.765969,-119.205635
,,,,,,,,,,,,
26926,Freestanding,13330 East Telegraph Road,Santa Fe Spring,CA,90670,(562) 903-5982,N,Y,Y,Y,33.941299,-118.048675
,,,,,,,,,,,,
26927,Freestanding,2643 W 26Th St,Erie,PA,16506,(814) 838-4508,N,Y,Y,Y,42.090256,-80.133177
,,,,,,,,,,,,
26928,Freestanding,6959 Atlantic Avenue,Long Beach,CA,90805,(562) 423-3758,N,Y,Y,Y,33.874104,-118.186545
,,,,,,,,,,,,
26929,Freestanding,5008 N Figueroa St,Los Angeles,CA,90042,(323) 982-1581,Y,Y,Y,Y,34.104948,-118.201527
,,,,,,,,,,,,
26934,Bus/Train,700 Atlantic Ave,Boston,MA,2111,(617) 261-3914,N,N,Y,Y,42.351683,-71.05557
,,,,,,,,,,,,
26936,Freestanding,220 Sw Century Dr,Bend,OR,97702,(541) 389-8324,N,Y,Y,Y,44.0484,-121.331376
,,,,,,,,,,,,
26941,Freestanding,113 Gage Drive,Hollister,MO,65672,(417) 332-0297,N,Y,Y,Y,36.609226,-93.233871
,,,,,,,,,,,,
26954,Freestanding,115 W Highway 98,Port Saint Joe,FL,32456-1871,(850) 227-9075,N,Y,Y,Y,29.816115,-85.305504
,,,,,,,,,,,,
26957,Gas Station,101 W Highway 20,Valentine,NE,69201,(402) 376-1714,N,Y,Y,Y,42.867333,-100.550013
,,,,,,,,,,,,
26959,Freestanding,43151 Ushy 72,Stevenson,AL,35772,(256) 437-3148,N,Y,Y,Y,34.873561,-85.811901
,,,,,,,,,,,,
26960,Freestanding,1421 Riverboat Center Dr,Joliet,IL,60432,(815) 730-8141,N,Y,Y,Y,41.495039,-88.167996
,,,,,,,,,,,,
26966,Freestanding,1407 W Kings Hwy,Paragould,AR,72450,(870) 236-3715,Y,Y,Y,Y,36.053247,-90.504546
,,,,,,,,,,,,
26979,Freestanding,950 State Route 36,Hornell,NY,14843,(607) 324-3367,N,Y,Y,Y,42.345283,-77.666655
,,,,,,,,,,,,
26983,Storefront,692 S Alvarado St,Los Angeles,CA,90057,(213) 483-8690,N,N,Y,Y,34.056799,-118.276453
,,,,,,,,,,,,
26985,Freestanding,609 Saint James Ave,Goose Creek,SC,29445,(843) 569-5276,N,Y,Y,Y,33.035736,-80.063793
,,,,,,,,,,,,
26989,Freestanding,11 Chaplin Rd,Morgantown,WV,26508,(304) 598-3812,N,Y,Y,Y,39.657857,-80.001513
,,,,,,,,,,,,
27001,Freestanding,652 New Haven Ave,Derby,CT,6418,(203) 734-3437,N,Y,Y,Y,41.311676,-73.051788
,,,,,,,,,,,,
27004,Gas Station,9160 Crown Crest Blvd,Parker,CO,80138,(720) 851-6040,N,Y,Y,Y,39.550688,-104.773968
,,,,,,,,,,,,
27008,Mall,Atlantic Terminal,Brooklyn,NY,11217,(718) 230-0176,N,N,Y,Y,40.684713,-73.977473
,,,,,,,,,,,,
27016,Gas Station,645 Menard St,Lansing,MI,48917,(517) 627-3560,N,Y,Y,Y,42.740447,-84.677686
,,,,,,,,,,,,
27021,Travel Cntr,107 7Th N St,Liverpool,NY,13088,(315) 424-1200,N,N,Y,N,43.086918,-76.165218
,,,,,,,,,,,,
27026,Freestanding,20019 W Kellogg Dr,Goddard,KS,67052,(316) 794-3434,N,Y,Y,Y,37.663631,-97.572344
,,,,,,,,,,,,
27027,Travel Cntr,1703 I 10 E,Baytown,TX,77521,(281) 843-2020,N,Y,Y,Y,29.79828,-95.032912
,,,,,,,,,,,,
27040,Freestanding,4407 Lemay Ferry Rd,St. Louis,MO,63129,(314) 892-0550,N,Y,Y,Y,38.500947,-90.333435
,,,,,,,,,,,,
27044,Freestanding,16210 W 65Th St,Shawnee,KS,66217,(913) 248-1316,N,Y,Y,Y,39.00984,-94.774601
,,,,,,,,,,,,
27047,Freestanding,1295 Walk Magnolia Dr.,Foley,AL,36535,(251) 970-2121,N,Y,Y,Y,30.37045,-87.653518
,,,,,,,,,,,,
27050,Freestanding,8908 Reading Rd,Reading,OH,45215,(513) 761-6702,N,Y,Y,Y,39.222747,-84.440535
,,,,,,,,,,,,
27053,Gas Station,197 N Jackson St,Oak Hill,OH,45656,(740) 682-6443,N,Y,Y,Y,38.900803,-82.569699
,,,,,,,,,,,,
27054,Freestanding,1430 Live Oak,Marlin,TX,76661,(254) 883-3824,N,Y,Y,Y,31.305895,-96.875625
,,,,,,,,,,,,
27056,Freestanding,1188 W Ben Franklin Hwy,Douglassville,PA,19518,(610) 385-0436,N,Y,Y,Y,40.259218,-75.728384
,,,,,,,,,,,,
27057,Freestanding,6479 Village Ln,Macungie,PA,18062,(610) 965-9686,N,Y,Y,Y,40.520238,-75.56977
,,,,,,,,,,,,
27062,Freestanding,990 Greensboro Dr,Gallatin,TN,37066,(615) 451-7100,N,Y,Y,Y,36.359509,-86.498114
,,,,,,,,,,,,
27063,Walmart,8320 Talbert (WM #2636),Huntington Beach,CA,92647,(714) 842-4457,N,N,Y,Y,33.700135,-117.985863
,,,,,,,,,,,,
27066,Freestanding,200 Jefferson Ave,Plain City,OH,43064,(614) 873-6222,N,Y,Y,Y,40.109673,-83.278729
,,,,,,,,,,,,
27077,Freestanding,18909 Ventura Blvd.,Tarzana,CA,91356-3211,(818) 342-2253,N,Y,Y,Y,34.172795,-118.545126
,,,,,,,,,,,,
27095,Freestanding,873 E Main St,Brownsburg,IN,46112,(317) 858-9610,N,Y,Y,Y,39.837665,-86.383056
,,,,,,,,,,,,
27097,Freestanding,111 W 14Th St,Anderson,IN,46016,(765) 642-2273,N,Y,Y,Y,40.101774,-85.680855
,,,,,,,,,,,,
27111,Freestanding,333 S 129Th E Ave,Tulsa,OK,74101,(918) 234-0800,N,Y,Y,Y,36.15619,-95.832514
,,,,,,,,,,,,
27113,Freestanding,1845 S La Cienega,Los Angeles,CA,90035,(310) 815-9235,N,Y,Y,Y,34.042794,-118.376699
,,,,,,,,,,,,
27117,Gas Station,204 Wall St,Camden,SC,29020,(803) 432-9808,N,Y,Y,Y,34.219671,-80.593266
,,,,,,,,,,,,
27121,Freestanding,200 N Loop 59,Atlanta,TX,75551,(903) 796-9211,N,Y,Y,Y,33.116352,-94.180868
,,,,,,,,,,,,
27122,Freestanding,2700 Airline Dr,Metairie,LA,70002,(504) 219-1959,N,Y,Y,Y,29.97378,-90.151404
,,,,,,,,,,,,
27126,Gas Station,1909 Hawks Landing,Louisville,TN,37777,(865) 379-9500,N,Y,Y,Y,35.847249,-83.992084
,,,,,,,,,,,,
27127,Gas Station,7686 Northshore Dr,Knoxville,TN,37777,(865) 692-9522,N,Y,Y,Y,35.902792,-84.020908
,,,,,,,,,,,,
27133,Freestanding,5507 S Miami Blvd,Durham,NC,27703,(919) 474-8809,N,Y,Y,Y,35.877574,-78.850242
,,,,,,,,,,,,
27135,Freestanding,200 W Ih 30,Royse City,TX,75189,(972) 635-6880,Y,Y,Y,Y,32.969722,-96.332768
,,,,,,,,,,,,
27141,Freestanding,1308 Junction Hwy,Kerrville,TX,78028,(830) 895-7707,Y,Y,Y,Y,30.062794,-99.171041
,,,,,,,,,,,,
27142,Gas Station,Nec Us 41 & Wadsworth Rd- Sto,Wadsworth,IL,60083,(847) 623-8334,N,Y,Y,N,42.429592,-87.937395
,,,,,,,,,,,,
27144,Gas Station,647 W N Service Rd (Sto Satellite),Wright City,MO,63390,(636) 745-8207,N,Y,Y,Y,38.829522,-91.042519
,,,,,,,,,,,,
27150,Freestanding,403 Delsea Dr,Malaga,NJ,8328,(856) 694-5116,N,Y,Y,Y,39.570976,-75.054077
,,,,,,,,,,,,
27153,Freestanding,2353 Atlanta Hwy,Cumming,GA,30040,(770) 887-2755,Y,Y,Y,Y,34.160097,-84.1755
,,,,,,,,,,,,
27159,Gas Station,409 South Mill Street,Rogersville,MO,65742,(417) 753-1900,N,Y,Y,Y,37.109569,-93.057507
,,,,,,,,,,,,
27162,Freestanding,222 E Baltimore Pike,Media,PA,19063,(610) 566-7137,N,Y,Y,Y,39.915828,-75.385543
,,,,,,,,,,,,
27164,Freestanding,2501 Thompson Bridge Rd,Gainesville,GA,30501,(678) 450-4770,Y,Y,Y,Y,34.331681,-83.841533
,,,,,,,,,,,,
27165,Freestanding,2794 Commerce Drive,Coralville,IA,52241,(319) 545-7117,N,Y,Y,Y,41.69544,-91.609526
,,,,,,,,,,,,
27171,Freestanding,8500 E Hwy 290,Austin,TX,78724-2415,(512) 933-1907,Y,Y,Y,Y,30.329107,-97.660598
,,,,,,,,,,,,
27173,Freestanding,3814 S General Bruce Dr,Temple,TX,76502,(254) 773-3000,Y,Y,Y,Y,31.090868,-97.388819
,,,,,,,,,,,,
27181,Freestanding,402 S 2Nd St,Central City,KY,42330,(270) 757-1400,N,Y,Y,Y,37.289507,-87.119365
,,,,,,,,,,,,
27183,Freestanding,4810 Mesa Grande Drive,Las Cruces,NM,88012,(575) 373-2004,N,Y,Y,Y,32.385267,-106.716841
,,,,,,,,,,,,
27184,Freestanding,1165 N Saginaw Blvd,Saginaw,TX,76179,(817) 306-0660,Y,Y,Y,Y,32.879075,-97.381015
,,,,,,,,,,,,
27188,Walmart,1205 E Admiral Doyle Dr (Walmart #0533),New Iberia,LA,70511,(337) 364-6237,N,N,Y,Y,29.985682,-91.815621
,,,,,,,,,,,,
27189,Freestanding,12945 Rolling Ridge Road,Becker,MN,55308,(763) 262-3838,N,Y,Y,Y,45.384591,-93.862459
,,,,,,,,,,,,
27196,Gas Station,2135 Highway 290 W,Brenham,TX,77833,(979) 277-9241,N,Y,Y,Y,30.165805,-96.427938
,,,,,,,,,,,,
27201,Gas Station,605 S. Rose Ave.,Oxnard,CA,93030,(805) 240-7676,N,Y,Y,Y,34.19606,-119.160392
,,,,,,,,,,,,
27203,Gas Station,22620 Rhea County Highway,Spring City,TN,37381,(423) 452-0832,N,Y,Y,Y,35.692078,-84.859668
,,,,,,,,,,,,
27209,Freestanding,9725 Callabridge Ct,Charlotte,NC,28216,(704) 398-2221,N,Y,Y,Y,35.327246,-80.94444
,,,,,,,,,,,,
27214,Freestanding,8223 Vineland Avenue,Orlando,FL,32821-6807,(407) 238-0515,N,Y,Y,Y,28.388908,-81.488983
,,,,,,,,,,,,
27220,Freestanding,14099 Northwest Freeway,Houston,TX,77040,(713) 460-0200,N,Y,Y,Y,29.858508,-95.523914
,,,,,,,,,,,,
27224,Freestanding,Sahara & Arville,Las Vegas,NV,89102,(702) 873-1707,Y,Y,Y,Y,36.143978,-115.200181
,,,,,,,,,,,,
27234,Freestanding,4480 N. Sr #7,Coconut Creek,FL,33073,(954) 933-9525,N,Y,Y,Y,26.284873,-80.201248
,,,,,,,,,,,,
27235,Freestanding,4307 S Highway 27,Clermont,FL,34711-5349,(352) 243-3185,N,Y,Y,Y,28.50077,-81.718434
,,,,,,,,,,,,
27241,Freestanding,1467 Highway 544,Conway,SC,29526,(843) 234-3096,Y,Y,Y,Y,33.778011,-79.020735
,,,,,,,,,,,,
27249,Freestanding,6355 S Martin Luther King Dr,Chicago,IL,60637,(773) 947-9000,N,Y,Y,Y,41.778883,-87.615322
,,,,,,,,,,,,
27254,Freestanding,11 Canyon Road,Cartersville,GA,30121,(770) 383-3307,Y,Y,Y,Y,34.174236,-84.763329
,,,,,,,,,,,,
27255,Gas Station,6415 Sthy 77,Benton,MO,63736,(573) 545-3158,N,Y,Y,Y,37.089245,-89.541568
,,,,,,,,,,,,
27256,Freestanding,1701 Carl D Silver Pky,Fredericksburg,VA,22401,(540) 548-1587,N,Y,Y,Y,38.305924,-77.509282
,,,,,,,,,,,,
27261,Freestanding,8905 Runway Ct Sw,Cedar Rapids,IA,52404,(319) 363-5912,N,Y,Y,Y,41.891368,-91.674068
,,,,,,,,,,,,
27262,Freestanding,80 Wilderness Drive,Hamburg,PA,19526,(610) 562-8462,N,Y,Y,Y,40.562553,-76.005556
,,,,,,,,,,,,
27278,Freestanding,2401 N Mesa St,El Paso,TX,79902,(915) 532-2500,N,Y,Y,Y,31.774944,-106.501849
,,,,,,,,,,,,
27291,Freestanding,692 Fairview Rd,Simpsonville,SC,29680,(864) 228-3500,N,Y,Y,Y,34.706213,-82.258393
,,,,,,,,,,,,
27294,Freestanding,11007 Bloomingdale Ave,Riverview,FL,33569,(813) 849-6024,N,Y,Y,Y,27.893216,-82.319846
,,,,,,,,,,,,
27295,Freestanding,4166 Mariner Blvd,Spring Hill,FL,34609,(352) 686-7376,N,Y,Y,Y,28.492125,-82.540485
,,,,,,,,,,,,
27297,Freestanding,506 Boones Creek Rd,Jonesborough,TN,37659,(423) 913-1761,Y,Y,Y,Y,36.300734,-82.467166
,,,,,,,,,,,,
27302,Gas Station,3 Fayette St(Sto Satellite),Belle Vernon,PA,15012,(724) 929-0113,N,Y,Y,Y,40.134136,-79.861664
,,,,,,,,,,,,
27303,Walmart,6626 Fm 1960 E (WM #744),Humble,TX,77346,(281) 852-7622,N,N,Y,Y,29.996347,-95.176142
,,,,,,,,,,,,
27309,Walmart,9451 Fm 1960 Bypass (WM #1837),Humble,TX,77338,(281) 446-2749,N,N,Y,Y,30.00854,-95.283502
,,,,,,,,,,,,
27310,Walmart,831 Hwy 59 S (Walmart #0249),Cleveland,TX,77327,(281) 432-2200,N,N,Y,Y,30.333969,-95.097983
,,,,,,,,,,,,
27311,Walmart,400 S Bypass 35 (WM 462),Alvin,TX,77511,(281) 585-6400,N,N,Y,N,29.421873,-95.230828
,,,,,,,,,,,,
27314,Walmart,1710 Broadway St (WM #3510),Pearland,TX,77581,(281) 482-9439,N,N,Y,N,29.546015,-95.235579
,,,,,,,,,,,,
27316,Mall,6170 W Grand Ave #719,Gurnee,IL,60031,(847) 855-1961,N,N,Y,N,42.388819,-87.956815
,,,,,,,,,,,,
27318,Mall,350 N Milwaukee,Boise,ID,83788,(208) 375-7707,N,N,Y,Y,43.608049,-116.27854
,,,,,,,,,,,,
27319,Walmart,5501 Hwy 6 (Walmart #2505),Missouri City,TX,77459,(281) 261-8810,N,N,Y,N,29.573485,-95.568434
,,,,,,,,,,,,
27320,Walmart,3450 Fm 1960 W (WM #1103),Houston,TX,77068,(281) 586-9223,N,N,Y,Y,29.997674,-95.484085
,,,,,,,,,,,,
27321,Walmart,3506 Hwy 6 South (WM #772),Houston,TX,77082,(281) 493-1902,N,N,Y,Y,29.720975,-95.646765
,,,,,,,,,,,,
27322,Walmart,4900 Garth Rd,Baytown,TX,77521,(281) 421-9299,N,N,Y,N,29.776324,-94.975428
,,,,,,,,,,,,
27323,Walmart,1313 Fry Rd (WM #768),Katy,TX,77449,(281) 398-3345,N,N,Y,Y,29.789288,-95.72165
,,,,,,,,,,,,
27324,Walmart,150 W El Dorado Blvd (WM #1062),Friendswood,TX,77546,(281) 280-8180,N,N,Y,Y,29.552253,-95.158757
,,,,,,,,,,,,
27325,Walmart,9555 S Post Oak Rd (Walmart #2718),Houston,TX,77096,(713) 728-1515,N,N,Y,Y,29.676602,-95.457578
,,,,,,,,,,,,
27326,Walmart,2727 Dunvale Rd (WM #2066),Houston,TX,77063,(713) 789-5035,N,N,Y,N,29.735632,-95.511703
,,,,,,,,,,,,
27327,Walmart,1107 S Shaver St (Walmart),Pasadena,TX,77506,(713) 472-0701,N,N,Y,Y,29.692955,-95.210395
,,,,,,,,,,,,
27328,Walmart,155 Louetta Crossing (Walmart #0849),Spring,TX,77373,(281) 350-9927,N,N,Y,N,30.064768,-95.431099
,,,,,,,,,,,,
27329,Walmart,27650 Tomball Pky (Walmart #0703),Tomball,TX,77375,(281) 516-0730,N,N,Y,Y,30.075833,-95.625315
,,,,,,,,,,,,
27330,Walmart,11210 W Airport (Walmart),Stafford,TX,77477,(832) 351-3015,N,N,Y,N,29.643788,-95.573308
,,,,,,,,,,,,
27332,Gas Station,2721 Manitowoc Road,Green Bay,WI,54311,(920) 965-0057,N,Y,Y,Y,44.465661,-87.946825
,,,,,,,,,,,,
27346,Freestanding,2929 Paxton St,Harrisburg,PA,17111-1326,(717) 561-8050,N,Y,Y,Y,40.255521,-76.838712
,,,,,,,,,,,,
27350,Freestanding,319 Tuscarawas E,Canton,OH,44705,(330) 454-7274,N,Y,Y,Y,40.798319,-81.372263
,,,,,,,,,,,,
27351,Freestanding,1020 Us Highway 211W,Luray,VA,22835,(540) 743-6677,N,Y,Y,Y,38.6616,-78.490299
,,,,,,,,,,,,
27353,Freestanding,1601 W Lincoln,Yakima,WA,98902,(509) 248-4289,N,Y,Y,Y,46.603797,-120.530996
,,,,,,,,,,,,
27354,Freestanding,8915 Old Seward Hwy,Anchorage,AK,99515,(907) 344-4231,N,Y,Y,Y,61.139912,-149.863216
,,,,,,,,,,,,
27355,Freestanding,6306 Saratoga,Corpus Christi,TX,78414,(361) 991-1528,Y,Y,Y,Y,27.678389,-97.368387
,,,,,,,,,,,,
27356,Freestanding,1216 E 15Th St S,Tulsa,OK,74120,(918) 295-8936,N,Y,Y,Y,36.140317,-95.975941
,,,,,,,,,,,,
27358,Gas Station,103 Hammett Bridge Rd,Greer,SC,29650,(864) 879-0607,N,Y,Y,Y,34.91449,-82.237768
,,,,,,,,,,,,
27359,Freestanding,7961 S Ih 35,Robinson,TX,76706,(254) 662-9565,Y,Y,Y,Y,31.457531,-97.171481
,,,,,,,,,,,,
27362,Freestanding,1770 Decker,Baytown,TX,77520,(281) 420-3553,Y,Y,Y,Y,29.740305,-94.980577
,,,,,,,,,,,,
27363,Walmart,3040 College Pky (Walmart #3213),The Woodlands,TX,77380,(936) 271-3377,N,N,Y,N,30.209929,-95.459406
,,,,,,,,,,,,
27365,Freestanding,528 Grand Avenue,Walnut,CA,91789,(909) 598-6566,N,Y,Y,Y,34.028516,-117.835824
,,,,,,,,,,,,
27366,Freestanding,11989 E Kellogg Dr,Wichita,KS,67207,(316) 683-4852,N,Y,Y,Y,37.678597,-97.199094
,,,,,,,,,,,,
27375,Freestanding,1709 S Raccoon Rd,Austintown Township,OH,44511,(330) 792-0527,N,Y,Y,Y,41.083051,-80.731905
,,,,,,,,,,,,
27377,Freestanding,1380 Broadway,Brooklyn,NY,11221,(718) 573-8797,N,Y,Y,Y,40.689106,-73.921887
,,,,,,,,,,,,
27385,Freestanding,813 Front St,Buchanan,MI,49107,(269) 697-8282,N,Y,Y,Y,41.827616,-86.350078
,,,,,,,,,,,,
27386,Freestanding,356 Weedpatch Hwy,Bakersfield,CA,93307,(661) 364-0430,N,Y,Y,Y,35.354711,-118.914759
,,,,,,,,,,,,
27387,Shared Bldng,1412-B Main Street,Burgettstown,PA,15021,(724) 947-3147,N,Y,Y,Y,40.380948,-80.393553
,,,,,,,,,,,,
27388,Storefront,256-03 Union Turnpike,Glen Oaks,NY,11004,(718) 343-5367,N,N,Y,Y,40.745598,-73.715092
,,,,,,,,,,,,
27391,Freestanding,9860 North Sepulveda Blvd.,North Hills,CA,91343,(818) 920-7531,N,Y,Y,Y,34.249748,-118.467038
,,,,,,,,,,,,
27395,Freestanding,333 E Highway 290,Dripping Springs,TX,78620,(512) 858-9920,Y,Y,Y,Y,30.192014,-98.084054
,,,,,,,,,,,,
27396,Freestanding,4096 Elvis Presley Blvd,Memphis,TN,38116,(901) 332-3747,N,Y,Y,Y,35.037385,-90.024728
,,,,,,,,,,,,
27397,Freestanding,601 Midlothian Rd,Youngstown,OH,44512,(330) 782-6691,N,Y,Y,Y,41.060423,-80.643928
,,,,,,,,,,,,
27399,Freestanding,535 Huffman Mill Rd,Burlington,NC,27215,(336) 584-7700,N,Y,Y,Y,36.072341,-79.493278
,,,,,,,,,,,,
27407,Freestanding,326 Lovell Road,Knoxville,TN,37922,(865) 966-2250,Y,Y,Y,Y,35.903237,-84.14212
,,,,,,,,,,,,
27408,Gas Station,9415 W Tropicana,Las Vegas,NV,89147,(702) 220-3942,N,Y,Y,Y,36.099361,-115.2979
,,,,,,,,,,,,
27413,Travel Cntr,Walker Springs & I 40,Knoxville,TN,37923,(865) 531-9500,N,Y,Y,Y,35.925047,-84.065488
,,,,,,,,,,,,
27414,Gas Station,185 Old Grove Rd.,Oceanside,CA,92057,(760) 435-9826,N,Y,Y,Y,33.23201,-117.308252
,,,,,,,,,,,,
